aceleracaoMinima,audioMinimo,aceleracaoMaxima,audioMaximo,aceleracaoMedia,audioMedio,aceleracaoVariancia,audioVariancia,aceleracaoRMS,audioRMS,aceleracaoMaxFreAmp1,aceleracaoMaxFreAmp2,aceleracaoMaxFreAmp3,aceleracaoMaxFreAmp4,aceleracaoMaxFreAmp5,aceleracaoMaxFre1,aceleracaoMaxFre2,aceleracaoMaxFre3,aceleracaoMaxFre4,aceleracaoMaxFre5,audioMaxFreAmp1,audioMaxFreAmp2,audioMaxFreAmp3,audioMaxFreAmp4,audioMaxFreAmp5,audioMaxFre1,audioMaxFre2,audioMaxFre3,audioMaxFre4,audioMaxFre5,temperaturaFerramenta,experimento
-167.4857,-953.1998,153.7071,896.4157,-14.922803,-58.783905,74.044883,588.16827,75.339337,589.5316,61.269498,41.570848,35.476487,28.64032,26.098396,537.63441,3225.8065,4301.0753,4838.7097,6451.6129,603.63773,449.2663,206.97673,140.7571,124.3859,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,58.32,f025 ap100 al
-241.9816,-799.3059,221.2912,872.684,-4.6386584,-6.4524511,96.43545,445.69214,96.289053,444.54569,71.805052,59.221313,55.207383,42.689785,33.421956,3763.4409,4301.0753,4838.7097,5376.3441,5913.9785,461.40804,345.11177,128.37073,126.76454,100.77262,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,57.15,f025 ap100 al
-175.2066,-369.4447,204.1657,558.0907,2.1320194,1.6545767,78.142322,212.70492,77.962262,212.14188,60.484279,54.860505,32.934757,28.239962,28.064118,3225.8065,4301.0753,5376.3441,5913.9785,6451.6129,181.76108,160.11922,85.558426,66.486845,66.001662,537.63441,1612.9032,2150.5376,3763.4409,5376.3441,58.18,f025 ap100 al
-214.5917,-484.5184,157.1003,340.2171,-13.283531,-5.4993304,78.039399,188.12667,78.955888,187.70356,59.111033,54.509987,34.659121,26.688156,26.175388,3225.8065,4301.0753,5376.3441,5913.9785,6451.6129,180.248,112.34347,73.644608,60.732216,56.389502,537.63441,1075.2688,1612.9032,2150.5376,3763.4409,57.92,f025 ap100 al
-211.913,-861.0233,216.0932,759.9602,-6.442713,-11.211295,101.65843,391.90676,101.59075,391.01824,64.484865,55.292851,54.286061,54.123668,42.378291,1612.9032,3763.4409,4301.0753,5376.3441,5913.9785,377.53843,315.27415,155.07109,127.78092,72.898712,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,57.81,f025 ap100 al
-214.0028,-788.4987,152.4621,770.9834,4.6675259,44.932793,84.477501,442.64646,84.380514,443.74211,58.548213,42.621188,42.220896,34.658206,34.465678,3225.8065,4301.0753,4838.7097,5913.9785,8064.5161,391.58316,371.98767,159.01908,120.10369,115.48352,1612.9032,2150.5376,2688.172,3225.8065,3763.4409,57.95,f025 ap100 al
-185.9676,-942.606,209.6075,781.9173,2.5087642,29.847872,84.088449,482.1646,83.900828,481.7991,55.325949,53.076415,42.442679,32.406644,30.957265,3763.4409,4301.0753,4838.7097,6451.6129,7526.8817,560.89627,206.23739,177.66928,166.3877,126.99144,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,58.05,f025 ap100 al
-249.7596,-505.8456,235.7174,592.0797,10.418935,39.015309,94.85531,259.35978,95.173362,261.59123,67.695366,62.277995,45.639099,38.135275,27.974942,4301.0753,4838.7097,5913.9785,6451.6129,7526.8817,160.91539,147.58176,147.32562,115.32148,105.26496,537.63441,1075.2688,2150.5376,3225.8065,3763.4409,57.25,f025 ap100 al
-262.8333,-469.326,339.2089,592.0797,24.80315,32.389143,143.05674,215.9138,144.81363,217.75795,102.23514,88.738226,75.58295,50.740433,48.723997,2150.5376,4301.0753,4838.7097,5376.3441,5913.9785,181.29465,110.64796,107.21682,94.981176,77.418896,537.63441,1075.2688,1612.9032,2150.5376,3763.4409,58.24,f025 ap100 al
-232.803,-313.7922,294.1476,287.2913,29.577877,-11.10015,115.10629,153.71109,118.54727,153.70089,107.73371,80.158817,50.859331,36.640079,33.159239,1612.9032,3763.4409,4838.7097,5376.3441,8602.1505,85.215481,83.855639,71.727713,69.913689,65.312316,1075.2688,1612.9032,2688.172,3763.4409,5376.3441,57.14,f025 ap100 al
-306.6427,-445.5983,349.7332,515.3213,1.3098148,-5.021196,150.45184,244.77647,150.05474,244.17274,116.16315,92.196045,89.552187,71.809504,47.142748,3763.4409,4301.0753,4838.7097,5376.3441,5913.9785,258.29244,174.46369,63.236277,53.447927,51.698556,537.63441,1075.2688,1612.9032,2150.5376,7526.8817,57.5,f025 ap100 al
-278.5619,-628.0608,357.1837,596.0387,8.6704904,-42.868678,133.1199,288.68335,133.04631,291.08442,111.53159,79.248994,71.503982,50.025011,45.139356,3763.4409,4301.0753,4838.7097,5913.9785,8064.5161,190.84311,185.88614,163.35331,156.2617,129.72284,537.63441,1075.2688,1612.9032,2150.5376,2688.172,57.35,f025 ap100 al
-337.239,-642.5442,254.126,619.2949,-2.5161154,14.833053,130.64697,289.28529,130.32147,288.89181,92.088062,77.935867,76.61042,60.626275,57.987239,2688.172,3763.4409,4301.0753,5376.3441,5913.9785,271.40606,184.48974,118.11297,107.59595,83.993072,1075.2688,1612.9032,2150.5376,3763.4409,4301.0753,58.3,f025 ap100 al
-217.4517,-541.9303,183.9419,320.5013,-7.2931492,20.593372,94.130629,194.36591,94.161471,194.93633,60.692932,58.765968,49.536665,47.380481,32.597625,3225.8065,4301.0753,4838.7097,5376.3441,5913.9785,189.56978,126.87766,88.820085,59.566126,54.249389,1612.9032,2150.5376,3225.8065,3763.4409,7526.8817,57.21,f025 ap100 al
-268.7645,-457.7174,240.0002,536.5132,0.92338754,-11.288205,101.58656,251.8158,101.31878,251.39516,63.782843,53.900803,50.918749,39.697592,37.43317,2688.172,3763.4409,4301.0753,5376.3441,8064.5161,313.20361,83.574695,63.860724,62.392881,60.470577,537.63441,1612.9032,2150.5376,5376.3441,6989.2473,57.86,f025 ap100 al
-227.2757,-731.2486,224.9415,925.7826,-6.3665999,-26.206489,96.310573,522.14794,96.263478,521.40894,67.387083,67.318307,48.055208,34.583552,34.182603,1612.9032,3763.4409,5376.3441,5913.9785,8064.5161,519.39045,368.94367,230.39879,156.36865,139.98077,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,57.93,f025 ap100 al
-263.8267,-768.442,254.7735,959.1516,-13.654648,53.961759,113.82304,578.43854,114.33658,579.40811,100.49764,63.980212,62.304537,46.575124,39.774445,1612.9032,4301.0753,4838.7097,5913.9785,6989.2473,601.88595,401.10288,221.54115,155.92264,154.10661,1075.2688,1612.9032,2150.5376,2688.172,3763.4409,57.95,f025 ap100 al
-295.937,-771.8179,293.5387,967.4055,-0.35425182,53.765284,128.74099,563.51801,128.39679,564.57516,82.700309,66.588703,64.295107,62.854755,53.917756,1612.9032,3763.4409,4301.0753,4838.7097,5376.3441,569.41984,449.35137,162.89577,154.74052,149.9305,537.63441,1075.2688,1612.9032,2150.5376,2688.172,58.22,f025 ap100 al
